Hotel;Is Canceled;Lead Time;arrival full date;Arrival Date Year;Arrival Date Month;Arrival Date Week Number;Arrival Date Day of Month;Stays in Weekend nights;Stays in week nights;stays total nights;Adults;Children;Babies;Meal;Country;Reserved Room Type;Assigned room type;customer type;Reservation Status;Reservation status_date
Resort Hotel;0;8;2015-07-07;2015;July;28;7;0;0;0;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-07
Resort Hotel;0;8;2015-07-07;2015;July;28;7;0;0;0;2;0.0;0;BB;PRT;A;E;Transient;Check-Out;2015-07-07
Resort Hotel;0;0;2015-07-07;2015;July;28;7;0;1;1;1;0.0;0;BB;GBR;A;A;Transient;Check-Out;2015-07-08
Resort Hotel;0;0;2015-07-07;2015;July;28;7;0;1;1;3;0.0;0;HB;PRT;C;C;Transient;Check-Out;2015-07-08
Resort Hotel;0;0;2015-07-07;2015;July;28;7;0;1;1;1;0.0;0;BB;GBR;A;A;Transient;Check-Out;2015-07-08
Resort Hotel;0;8;2015-07-07;2015;July;28;7;0;4;4;3;2.0;0;BB;ESP;H;H;Transient;Check-Out;2015-07-11
Resort Hotel;0;66;2015-07-07;2015;July;28;7;0;4;4;2;0.0;0;BB;PRT;D;D;Transient;Check-Out;2015-07-11
Resort Hotel;0;88;2015-07-07;2015;July;28;7;0;4;4;3;0.0;0;HB;USA;D;E;Transient;Check-Out;2015-07-11
Resort Hotel;0;0;2015-07-07;2015;July;28;7;0;4;4;2;0.0;0;BB;NLD;A;A;Transient;Check-Out;2015-07-11
Resort Hotel;1;43;2015-07-07;2015;July;28;7;0;5;5;2;0.0;0;HB;PRT;A;A;Transient;Canceled;2015-05-28
Resort Hotel;1;88;2015-07-07;2015;July;28;7;2;5;7;2;0.0;0;HB;PRT;E;E;Transient;Canceled;2015-04-13
Resort Hotel;0;54;2015-07-07;2015;July;28;7;2;5;7;2;0.0;0;BB;IRL;D;D;Transient;Check-Out;2015-07-14
Resort Hotel;1;292;2015-07-07;2015;July;28;7;2;5;7;2;0.0;0;BB;PRT;A;A;Contract;Canceled;2015-03-25
Resort Hotel;0;112;2015-07-07;2015;July;28;7;4;10;14;2;0.0;0;HB;IRL;D;D;Contract;Check-Out;2015-07-21
Resort Hotel;0;68;2015-07-08;2015;July;28;8;0;3;3;2;0.0;0;BB;GBR;E;E;Transient;Check-Out;2015-07-11
Resort Hotel;0;7;2015-07-08;2015;July;28;8;0;4;4;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-12
Resort Hotel;0;1;2015-07-08;2015;July;28;8;0;4;4;2;0.0;0;BB;ESP;A;A;Transient;Check-Out;2015-07-12
Resort Hotel;1;113;2015-07-08;2015;July;28;8;0;4;4;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2015-05-28
Resort Hotel;0;5;2015-07-08;2015;July;28;8;0;4;4;2;0.0;0;BB;ESP;D;D;Transient;Check-Out;2015-07-12
Resort Hotel;0;83;2015-07-08;2015;July;28;8;0;4;4;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-12
Resort Hotel;1;105;2015-07-08;2015;July;28;8;0;4;4;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2015-06-29
Resort Hotel;0;0;2015-07-08;2015;July;28;8;0;1;1;1;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-09
Resort Hotel;1;1;2015-07-08;2015;July;28;8;0;1;1;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2015-07-08
Resort Hotel;1;1;2015-07-08;2015;July;28;8;0;1;1;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2015-07-08
Resort Hotel;0;1;2015-07-08;2015;July;28;8;0;2;2;2;0.0;0;BB;CHE;A;F;Transient;Check-Out;2015-07-10
Resort Hotel;1;102;2015-07-08;2015;July;28;8;1;4;5;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2015-05-28
Resort Hotel;0;113;2015-07-08;2015;July;28;8;2;4;6;2;0.0;0;BB;PRT;E;E;Transient;Check-Out;2015-07-14
Resort Hotel;1;280;2015-07-08;2015;July;28;8;2;5;7;2;1.0;0;HB;PRT;D;D;Contract;Canceled;2015-04-15
Resort Hotel;0;96;2015-07-08;2015;July;28;8;2;5;7;2;0.0;0;BB;GBR;E;F;Transient;Check-Out;2015-07-15
Resort Hotel;0;394;2015-07-08;2015;July;28;8;2;5;7;2;0.0;0;HB;GBR;D;D;Contract;Check-Out;2015-07-15
Resort Hotel;0;33;2015-07-08;2015;July;28;8;2;5;7;2;0.0;0;HB;PRT;E;E;Transient;Check-Out;2015-07-15
Resort Hotel;0;82;2015-07-08;2015;July;28;8;2;6;8;3;0.0;0;BB;IRL;A;A;Transient;Check-Out;2015-07-16
Resort Hotel;0;100;2015-07-08;2015;July;28;8;2;7;9;3;0.0;0;BB;DNK;E;E;Transient-Party;Check-Out;2015-07-17
Resort Hotel;0;100;2015-07-08;2015;July;28;8;2;7;9;2;0.0;0;BB;DNK;E;E;Transient-Party;Check-Out;2015-07-17
Resort Hotel;0;17;2015-07-09;2015;July;28;9;0;1;1;2;2.0;0;BB;PRT;C;C;Transient;Check-Out;2015-07-10
Resort Hotel;0;68;2015-07-09;2015;July;28;9;0;2;2;3;0.0;0;BB;ARG;A;C;Transient;Check-Out;2015-07-11
Resort Hotel;0;12;2015-07-09;2015;July;28;9;0;2;2;2;2.0;0;BB;PRT;H;G;Transient;Check-Out;2015-07-11
Resort Hotel;1;77;2015-07-09;2015;July;28;9;0;3;3;2;0.0;0;BB;PRT;D;D;Transient;Canceled;2015-06-02
Resort Hotel;1;24;2015-07-09;2015;July;28;9;0;3;3;2;2.0;0;BB;PRT;C;C;Transient;Canceled;2015-06-16
Resort Hotel;1;44;2015-07-09;2015;July;28;9;0;3;3;2;2.0;0;BB;PRT;G;G;Transient;Canceled;2015-06-16
Resort Hotel;0;78;2015-07-09;2015;July;28;9;0;3;3;2;0.0;1;BB;PRT;A;A;Transient;Check-Out;2015-07-12
Resort Hotel;1;17;2015-07-09;2015;July;28;9;1;3;4;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2015-06-23
Resort Hotel;1;103;2015-07-09;2015;July;28;9;1;3;4;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2015-06-27
Resort Hotel;0;16;2015-07-09;2015;July;28;9;1;3;4;1;0.0;0;BB;RUS;A;A;Transient;Check-Out;2015-07-13
Resort Hotel;0;14;2015-07-09;2015;July;28;9;2;3;5;2;0.0;0;BB;SWE;A;A;Transient;Check-Out;2015-07-14
Resort Hotel;0;77;2015-07-09;2015;July;28;9;2;3;5;2;0.0;0;BB;POL;A;A;Transient;Check-Out;2015-07-14
Resort Hotel;0;90;2015-07-09;2015;July;28;9;2;5;7;2;0.0;0;BB;FRA;A;D;Transient;Check-Out;2015-07-16
Resort Hotel;0;90;2015-07-09;2015;July;28;9;2;5;7;2;0.0;0;BB;GBR;A;A;Contract;Check-Out;2015-07-16
Resort Hotel;0;90;2015-07-09;2015;July;28;9;2;5;7;2;0.0;0;BB;GBR;E;E;Contract;Check-Out;2015-07-16
Resort Hotel;0;366;2015-07-09;2015;July;28;9;2;5;7;2;0.0;0;HB;GBR;E;E;Contract;Check-Out;2015-07-16
Resort Hotel;0;249;2015-07-09;2015;July;28;9;2;5;7;2;0.0;0;HB;PRT;A;A;Transient;Check-Out;2015-07-16
Resort Hotel;1;69;2015-07-09;2015;July;28;9;2;6;8;2;0.0;0;HB;PRT;A;A;Transient;Canceled;2015-05-13
Resort Hotel;0;10;2015-07-10;2015;July;28;10;0;1;1;2;0.0;0;BB;USA;A;A;Transient;Check-Out;2015-07-11
Resort Hotel;0;22;2015-07-10;2015;July;28;10;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-12
Resort Hotel;0;91;2015-07-10;2015;July;28;10;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-12
Resort Hotel;0;23;2015-07-10;2015;July;28;10;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-12
Resort Hotel;0;11;2015-07-10;2015;July;28;10;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-12
Resort Hotel;0;3;2015-07-10;2015;July;28;10;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-12
Resort Hotel;0;13;2015-07-10;2015;July;28;10;0;2;2;2;1.0;0;HB;PRT;G;G;Transient;Check-Out;2015-07-12
Resort Hotel;0;108;2015-07-10;2015;July;28;10;0;2;2;2;0.0;0;BB;PRT;D;D;Transient;Check-Out;2015-07-12
Resort Hotel;0;91;2015-07-10;2015;July;28;10;0;2;2;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-12
Resort Hotel;0;37;2015-07-10;2015;July;28;10;1;2;3;2;0.0;0;BB;GBR;C;C;Transient;Check-Out;2015-07-13
Resort Hotel;0;21;2015-07-10;2015;July;28;10;1;2;3;2;0.0;0;BB;AUS;A;C;Transient;Check-Out;2015-07-13
Resort Hotel;0;106;2015-07-10;2015;July;28;10;1;2;3;2;0.0;0;BB;GBR;E;E;Transient;Check-Out;2015-07-13
Resort Hotel;0;30;2015-07-10;2015;July;28;10;2;2;4;2;0.0;0;FB;PRT;F;F;Transient-Party;Check-Out;2015-07-14
Resort Hotel;0;30;2015-07-10;2015;July;28;10;2;2;4;2;0.0;0;FB;PRT;F;F;Transient-Party;Check-Out;2015-07-14
Resort Hotel;1;51;2015-07-10;2015;July;28;10;2;3;5;2;0.0;0;BB;PRT;E;E;Transient;Canceled;2015-06-29
Resort Hotel;0;79;2015-07-10;2015;July;28;10;2;3;5;2;0.0;0;BB;POL;A;A;Transient;Check-Out;2015-07-15
Resort Hotel;0;21;2015-07-10;2015;July;28;10;2;3;5;2;0.0;2;HB;PRT;C;C;Transient;Check-Out;2015-07-15
Resort Hotel;0;35;2015-07-10;2015;July;28;10;2;3;5;2;2.0;0;BB;EST;G;G;Transient;Check-Out;2015-07-15
Resort Hotel;0;78;2015-07-10;2015;July;28;10;2;5;7;2;0.0;0;HB;PRT;A;A;Transient;Check-Out;2015-07-17
Resort Hotel;0;31;2015-07-10;2015;July;28;10;2;5;7;2;0.0;0;HB;PRT;D;D;Transient;Check-Out;2015-07-17
Resort Hotel;0;78;2015-07-10;2015;July;28;10;2;5;7;2;0.0;0;HB;PRT;D;D;Transient;Check-Out;2015-07-17
Resort Hotel;0;78;2015-07-10;2015;July;28;10;2;5;7;2;0.0;0;HB;PRT;E;E;Transient;Check-Out;2015-07-17
Resort Hotel;0;44;2015-07-10;2015;July;28;10;2;5;7;1;0.0;0;HB;RUS;E;E;Transient;Check-Out;2015-07-17
Resort Hotel;0;34;2015-07-10;2015;July;28;10;2;5;7;2;1.0;0;HB;GBR;F;F;Transient;Check-Out;2015-07-17
Resort Hotel;0;87;2015-07-10;2015;July;28;10;2;5;7;2;1.0;1;FB;PRT;C;C;Transient;Check-Out;2015-07-17
Resort Hotel;0;11;2015-07-10;2015;July;28;10;2;6;8;3;1.0;0;BB;PRT;C;C;Transient;Check-Out;2015-07-18
Resort Hotel;0;115;2015-07-10;2015;July;28;10;2;7;9;2;0.0;0;BB;IRL;A;A;Transient;Check-Out;2015-07-19
Resort Hotel;0;86;2015-07-10;2015;July;28;10;3;7;10;2;0.0;0;BB;PRT;D;D;Transient;Check-Out;2015-07-20
Resort Hotel;0;41;2015-07-10;2015;July;28;10;4;7;11;2;0.0;1;BB;GBR;F;F;Transient;Check-Out;2015-07-21
Resort Hotel;0;32;2015-07-10;2015;July;28;10;4;9;13;2;0.0;0;BB;DNK;C;C;Transient;Check-Out;2015-07-23
Resort Hotel;0;34;2015-07-10;2015;July;28;10;2;5;7;2;1.0;0;HB;GBR;D;D;Transient;Check-Out;2015-07-17
Resort Hotel;0;34;2015-07-10;2015;July;28;10;2;5;7;2;0.0;0;HB;GBR;F;F;Transient;Check-Out;2015-07-17
Resort Hotel;1;100;2015-07-11;2015;July;28;11;2;3;5;2;1.0;0;HB;PRT;A;A;Transient;Canceled;2015-05-29
Resort Hotel;0;44;2015-07-11;2015;July;28;11;2;3;5;2;0.0;0;BB;ESP;A;A;Transient;Check-Out;2015-07-16
Resort Hotel;0;304;2015-07-11;2015;July;28;11;2;4;6;2;0.0;1;BB;PRT;A;A;Transient;Check-Out;2015-07-17
Resort Hotel;1;36;2015-07-11;2015;July;28;11;2;4;6;2;0.0;0;BB;PRT;E;E;Transient;Canceled;2015-06-08
Resort Hotel;0;117;2015-07-11;2015;July;28;11;2;4;6;3;0.0;0;HB;PRT;D;D;Transient;Check-Out;2015-07-17
Resort Hotel;0;70;2015-07-11;2015;July;28;11;2;4;6;2;0.0;0;BB;ESP;A;A;Transient;Check-Out;2015-07-17
Resort Hotel;0;110;2015-07-11;2015;July;28;11;2;5;7;2;0.0;0;BB;PRT;E;E;Transient;Check-Out;2015-07-18
Resort Hotel;1;109;2015-07-11;2015;July;28;11;2;5;7;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2015-04-22
Resort Hotel;0;33;2015-07-11;2015;July;28;11;2;2;4;2;0.0;0;BB;GBR;E;E;Transient;Check-Out;2015-07-15
Resort Hotel;0;33;2015-07-11;2015;July;28;11;2;2;4;2;0.0;0;BB;PRT;E;E;Transient;Check-Out;2015-07-15
Resort Hotel;0;33;2015-07-11;2015;July;28;11;2;2;4;2;0.0;0;BB;CZE;E;E;Transient;Check-Out;2015-07-15
Resort Hotel;0;0;2015-07-11;2015;July;28;11;0;1;1;1;0.0;0;BB;GBR;A;A;Transient;Check-Out;2015-07-12
Resort Hotel;0;0;2015-07-11;2015;July;28;11;0;1;1;2;0.0;0;HB;DEU;A;A;Transient;Check-Out;2015-07-12
Resort Hotel;0;0;2015-07-11;2015;July;28;11;0;1;1;2;0.0;0;BB;ESP;G;G;Transient;Check-Out;2015-07-12
Resort Hotel;0;0;2015-07-11;2015;July;28;11;0;1;1;2;0.0;0;BB;ESP;A;A;Transient;Check-Out;2015-07-12
Resort Hotel;0;84;2015-07-11;2015;July;28;11;1;1;2;2;0.0;0;HB;PRT;A;A;Transient;Check-Out;2015-07-13
Resort Hotel;0;71;2015-07-11;2015;July;28;11;1;1;2;2;0.0;0;BB;ESP;A;A;Transient;Check-Out;2015-07-13
Resort Hotel;0;16;2015-07-11;2015;July;28;11;1;1;2;2;0.0;0;BB;ROU;C;C;Transient;Check-Out;2015-07-13
Resort Hotel;0;54;2015-07-11;2015;July;28;11;2;1;3;2;0.0;0;BB;PRT;E;F;Transient;Check-Out;2015-07-14
Resort Hotel;0;8;2015-07-11;2015;July;28;11;2;1;3;2;0.0;0;BB;ESP;A;A;Transient;Check-Out;2015-07-14
Resort Hotel;0;36;2015-07-11;2015;July;28;11;2;5;7;2;0.0;0;BB;PRT;D;D;Transient;Check-Out;2015-07-18
Resort Hotel;0;40;2015-07-11;2015;July;28;11;2;5;7;2;0.0;0;HB;PRT;A;A;Transient;Check-Out;2015-07-18
Resort Hotel;1;59;2015-07-11;2015;July;28;11;2;6;8;2;0.0;0;BB;PRT;D;D;Transient;Canceled;2015-05-19
Resort Hotel;0;79;2015-07-11;2015;July;28;11;2;6;8;2;2.0;0;HB;PRT;G;G;Transient;Check-Out;2015-07-19
Resort Hotel;0;32;2015-07-11;2015;July;28;11;4;6;10;2;0.0;0;HB;PRT;E;E;Transient;Check-Out;2015-07-21
Resort Hotel;0;110;2015-07-11;2015;July;28;11;2;5;7;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-18
Resort Hotel;0;33;2015-07-11;2015;July;28;11;2;5;7;2;0.0;0;BB;PRT;E;E;Transient;Check-Out;2015-07-18
Resort Hotel;0;53;2015-07-12;2015;July;29;12;1;0;1;2;2.0;0;BB;CN;G;G;Transient;Check-Out;2015-07-13
Resort Hotel;0;2;2015-07-12;2015;July;29;12;1;0;1;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-13
Resort Hotel;0;8;2015-07-12;2015;July;29;12;2;4;6;2;1.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-18
Resort Hotel;1;72;2015-07-12;2015;July;29;12;2;4;6;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2015-05-12
Resort Hotel;0;12;2015-07-12;2015;July;29;12;2;5;7;2;0.0;0;BB;GBR;A;A;Transient;Check-Out;2015-07-19
Resort Hotel;0;48;2015-07-12;2015;July;29;12;2;5;7;2;0.0;0;BB;BRA;D;D;Transient;Check-Out;2015-07-19
Resort Hotel;0;90;2015-07-12;2015;July;29;12;2;5;7;2;0.0;0;FB;PRT;A;A;Transient-Party;Check-Out;2015-07-12
Resort Hotel;0;34;2015-07-12;2015;July;29;12;2;5;7;2;0.0;1;HB;ESP;D;D;Transient;Check-Out;2015-07-19
Resort Hotel;1;58;2015-07-12;2015;July;29;12;2;5;7;3;1.0;0;BB;PRT;C;C;Transient;Canceled;2015-06-29
Resort Hotel;0;59;2015-07-12;2015;July;29;12;2;5;7;2;0.0;0;BB;GBR;A;A;Contract;Check-Out;2015-07-19
Resort Hotel;0;90;2015-07-12;2015;July;29;12;2;5;7;2;0.0;1;FB;PRT;A;A;Transient-Party;Check-Out;2015-07-19
Resort Hotel;0;116;2015-07-12;2015;July;29;12;2;5;7;2;0.0;0;BB;PRT;E;E;Contract;Check-Out;2015-07-19
Resort Hotel;0;31;2015-07-12;2015;July;29;12;2;5;7;2;0.0;0;BB;GBR;D;D;Transient;Check-Out;2015-07-19
Resort Hotel;1;51;2015-07-12;2015;July;29;12;2;5;7;2;0.0;0;HB;PRT;A;A;Transient;Canceled;2015-07-03
Resort Hotel;0;48;2015-07-12;2015;July;29;12;2;5;7;2;0.0;0;BB;GBR;D;D;Transient;Check-Out;2015-07-19
Resort Hotel;0;59;2015-07-12;2015;July;29;12;2;5;7;2;0.0;0;BB;ESP;E;E;Transient;Check-Out;2015-07-19
Resort Hotel;1;97;2015-07-12;2015;July;29;12;3;5;8;2;0.0;0;BB;PRT;E;E;Transient;Canceled;2015-06-19
Resort Hotel;0;12;2015-07-12;2015;July;29;12;4;5;9;2;0.0;0;HB;FRA;A;A;Transient;Check-Out;2015-07-21
Resort Hotel;0;64;2015-07-12;2015;July;29;12;4;5;9;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-21
Resort Hotel;0;31;2015-07-12;2015;July;29;12;4;7;11;2;0.0;0;BB;GBR;D;D;Transient;Check-Out;2015-07-23
Resort Hotel;0;59;2015-07-12;2015;July;29;12;4;7;11;2;0.0;0;HB;GBR;A;A;Contract;Check-Out;2015-07-23
Resort Hotel;1;55;2015-07-12;2015;July;29;12;4;10;14;2;10.0;0;BB;PRT;D;D;Contract;No-Show;2015-07-12
Resort Hotel;0;81;2015-07-12;2015;July;29;12;2;5;7;2;0.0;0;BB;GBR;A;A;Transient;Check-Out;2015-07-19
Resort Hotel;0;1;2015-07-12;2015;July;29;12;1;0;1;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-13
Resort Hotel;0;34;2015-07-12;2015;July;29;12;2;0;2;2;2.0;0;BB;BEL;G;G;Transient;Check-Out;2015-07-14
Resort Hotel;0;13;2015-07-12;2015;July;29;12;2;0;2;2;0.0;0;BB;ESP;A;A;Transient;Check-Out;2015-07-14
Resort Hotel;0;40;2015-07-12;2015;July;29;12;2;0;2;2;0.0;0;BB;FRA;F;E;Transient;Check-Out;2015-07-14
Resort Hotel;0;1;2015-07-12;2015;July;29;12;2;0;2;2;0.0;0;BB;ESP;A;B;Transient;Check-Out;2015-07-14
Resort Hotel;0;34;2015-07-12;2015;July;29;12;2;0;2;2;0.0;0;BB;BEL;A;A;Transient;Check-Out;2015-07-14
Resort Hotel;0;88;2015-07-12;2015;July;29;12;2;1;3;2;0.0;0;BB;ITA;D;D;Contract;Check-Out;2015-07-15
Resort Hotel;0;9;2015-07-12;2015;July;29;12;2;1;3;2;0.0;0;BB;ESP;A;A;Transient;Check-Out;2015-07-15
Resort Hotel;1;24;2015-07-12;2015;July;29;12;2;1;3;2;0.0;0;HB;PRT;A;A;Transient;Canceled;2015-06-22
Resort Hotel;0;97;2015-07-12;2015;July;29;12;2;2;4;2;0.0;0;BB;FRA;A;D;Transient;Check-Out;2015-07-16
Resort Hotel;0;60;2015-07-12;2015;July;29;12;2;2;4;2;0.0;1;BB;FIN;E;E;Transient;Check-Out;2015-07-16
Resort Hotel;0;100;2015-07-12;2015;July;29;12;2;2;4;2;2.0;0;BB;CN;G;G;Transient;Check-Out;2015-07-16
Resort Hotel;0;50;2015-07-12;2015;July;29;12;2;3;5;2;0.0;0;BB;ESP;D;D;Contract;Check-Out;2015-07-17
Resort Hotel;1;47;2015-07-12;2015;July;29;12;2;3;5;2;0.0;0;BB;PRT;F;F;Transient;No-Show;2015-07-12
Resort Hotel;0;8;2015-07-12;2015;July;29;12;2;3;5;2;2.0;0;BB;IRL;H;H;Transient;Check-Out;2015-07-17
Resort Hotel;0;34;2015-07-12;2015;July;29;12;2;3;5;2;0.0;0;HB;ESP;D;D;Transient;Check-Out;2015-07-17
Resort Hotel;0;47;2015-07-13;2015;July;29;13;2;5;7;2;0.0;0;BB;ESP;G;G;Transient;Check-Out;2015-07-20
Resort Hotel;0;115;2015-07-13;2015;July;29;13;2;5;7;2;0.0;1;HB;PRT;A;A;Transient-Party;Check-Out;2015-07-20
Resort Hotel;1;79;2015-07-13;2015;July;29;13;2;5;7;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2015-05-13
Resort Hotel;0;91;2015-07-13;2015;July;29;13;2;5;7;2;0.0;0;BB;GBR;A;A;Transient;Check-Out;2015-07-20
Resort Hotel;0;98;2015-07-13;2015;July;29;13;1;1;2;2;0.0;0;BB;ESP;A;A;Transient-Party;Check-Out;2015-07-15
Resort Hotel;0;109;2015-07-13;2015;July;29;13;1;1;2;2;0.0;0;BB;ESP;A;C;Transient;Check-Out;2015-07-15
Resort Hotel;0;0;2015-07-13;2015;July;29;13;1;1;2;2;0.0;0;BB;AUS;A;C;Transient;Check-Out;2015-07-15
Resort Hotel;0;98;2015-07-13;2015;July;29;13;1;1;2;2;0.0;0;BB;ESP;A;A;Transient-Party;Check-Out;2015-07-15
Resort Hotel;0;0;2015-07-13;2015;July;29;13;1;1;2;4;0.0;0;BB;PRT;L;H;Transient;Check-Out;2015-07-15
Resort Hotel;0;9;2015-07-13;2015;July;29;13;1;1;2;2;0.0;0;HB;ESP;A;A;Transient;Check-Out;2015-07-15
Resort Hotel;0;62;2015-07-13;2015;July;29;13;1;1;2;2;0.0;0;BB;ESP;A;A;Transient;Check-Out;2015-07-15
Resort Hotel;1;45;2015-07-13;2015;July;29;13;1;1;2;2;0.0;0;BB;PRT;E;E;Transient;Canceled;2015-06-18
Resort Hotel;0;42;2015-07-13;2015;July;29;13;1;2;3;2;0.0;0;BB;USA;D;E;Transient;Check-Out;2015-07-16
Resort Hotel;0;54;2015-07-13;2015;July;29;13;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-16
Resort Hotel;0;51;2015-07-13;2015;July;29;13;1;2;3;2;0.0;0;HB;ESP;A;A;Transient;Check-Out;2015-07-16
Resort Hotel;0;54;2015-07-13;2015;July;29;13;1;2;3;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-16
Resort Hotel;0;58;2015-07-13;2015;July;29;13;1;2;3;2;0.0;0;HB;ESP;E;F;Transient;Check-Out;2015-07-16
Resort Hotel;0;0;2015-07-13;2015;July;29;13;1;3;4;1;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-17
Resort Hotel;1;60;2015-07-13;2015;July;29;13;1;4;5;2;0.0;0;BB;PRT;D;D;Transient;Canceled;2015-06-24
Resort Hotel;1;321;2015-07-13;2015;July;29;13;1;4;5;2;0.0;0;HB;PRT;A;A;Transient;Canceled;2015-03-05
Resort Hotel;0;40;2015-07-13;2015;July;29;13;1;4;5;2;0.0;0;BB;ESP;D;D;Transient;Check-Out;2015-07-18
Resort Hotel;1;51;2015-07-13;2015;July;29;13;1;4;5;2;0.0;0;BB;PRT;D;D;Contract;Canceled;2015-05-23
Resort Hotel;0;38;2015-07-13;2015;July;29;13;1;4;5;2;0.0;0;BB;PRT;D;E;Transient;Check-Out;2015-07-18
Resort Hotel;1;75;2015-07-13;2015;July;29;13;1;4;5;2;0.0;0;HB;PRT;D;D;Transient;Canceled;2015-06-22
Resort Hotel;0;101;2015-07-13;2015;July;29;13;1;4;5;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-18
Resort Hotel;1;42;2015-07-13;2015;July;29;13;1;4;5;2;0.0;0;BB;PRT;D;D;Transient;Canceled;2015-06-01
Resort Hotel;0;40;2015-07-13;2015;July;29;13;1;4;5;2;0.0;0;BB;ESP;D;D;Transient;Check-Out;2015-07-18
Resort Hotel;0;109;2015-07-13;2015;July;29;13;1;4;5;3;0.0;0;HB;PRT;E;E;Transient;Check-Out;2015-07-18
Resort Hotel;1;81;2015-07-13;2015;July;29;13;1;5;6;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2015-04-24
Resort Hotel;1;98;2015-07-13;2015;July;29;13;1;5;6;2;0.0;0;HB;PRT;A;A;Transient;Canceled;2015-05-12
Resort Hotel;0;32;2015-07-13;2015;July;29;13;1;5;6;1;0.0;0;HB;PRT;D;C;Transient;Check-Out;2015-07-19
Resort Hotel;0;72;2015-07-13;2015;July;29;13;1;5;6;2;0.0;0;BB;FRA;A;A;Transient;Check-Out;2015-07-19
Resort Hotel;0;115;2015-07-13;2015;July;29;13;2;5;7;2;0.0;0;HB;PRT;A;A;Transient-Party;Check-Out;2015-07-20
Resort Hotel;0;118;2015-07-13;2015;July;29;13;2;5;7;2;0.0;0;FB;PRT;D;D;Transient;Check-Out;2015-07-20
Resort Hotel;0;81;2015-07-13;2015;July;29;13;2;5;7;2;1.0;0;HB;ESP;E;E;Transient;Check-Out;2015-07-20
Resort Hotel;1;95;2015-07-13;2015;July;29;13;2;5;7;2;0.0;0;BB;PRT;A;A;Transient;Canceled;2015-04-15
Resort Hotel;0;16;2015-07-13;2015;July;29;13;1;0;1;2;0.0;0;BB;ROU;A;A;Transient;Check-Out;2015-07-14
Resort Hotel;0;56;2015-07-13;2015;July;29;13;1;3;4;2;0.0;0;HB;ESP;A;A;Transient;Check-Out;2015-07-17
Resort Hotel;0;88;2015-07-13;2015;July;29;13;3;5;8;2;0.0;0;BB;FIN;A;A;Contract;Check-Out;2015-07-21
Resort Hotel;0;41;2015-07-13;2015;July;29;13;3;6;9;2;0.0;0;BB;GBR;D;D;Transient;Check-Out;2015-07-22
Resort Hotel;1;40;2015-07-14;2015;July;29;14;0;1;1;2;0.0;0;BB;PRT;D;D;Transient;Canceled;2015-07-03
Resort Hotel;0;1;2015-07-14;2015;July;29;14;0;1;1;1;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-15
Resort Hotel;0;1;2015-07-14;2015;July;29;14;0;1;1;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-15
Resort Hotel;0;1;2015-07-14;2015;July;29;14;0;2;2;2;0.0;0;BB;PRT;D;D;Transient;Check-Out;2015-07-16
Resort Hotel;1;76;2015-07-14;2015;July;29;14;0;4;4;2;0.0;0;BB;PRT;E;E;Transient;Canceled;2015-05-27
Resort Hotel;0;0;2015-07-14;2015;July;29;14;0;4;4;2;0.0;0;BB;ESP;A;C;Transient;Check-Out;2015-07-18
Resort Hotel;0;49;2015-07-14;2015;July;29;14;0;5;5;2;0.0;0;BB;POL;E;F;Transient;Check-Out;2015-07-19
Resort Hotel;0;76;2015-07-14;2015;July;29;14;0;5;5;2;0.0;0;BB;PRT;A;A;Transient;Check-Out;2015-07-19
